ds,yhat,yhat_lower,yhat_upper
2017-10-20,1599.7477827722696,-1258.2189284642816,4315.351094020319
2017-10-21,2090.5568050323836,-653.8275796554984,4767.229371433626
2017-10-22,1914.0305758944598,-942.4411106582528,4694.062314445892
2017-10-23,1873.013109487074,-873.5285169158785,4732.030854438415
2017-10-24,2299.4414525485554,-490.0256987936808,4994.5956589392335
2017-10-25,1911.2928005597096,-691.4495140535842,4728.341233418226
2017-10-27,2126.765936342979,-608.8075720595605,4914.355670862195
2017-10-28,2656.4365509706486,-22.73408515184657,5414.775247002953
2017-10-29,2512.2193697000985,-219.06507619074847,5566.291812126089
2017-10-30,2496.502812075447,-329.6260145683566,4900.727218408728
2017-10-31,2940.8671464364957,136.01828886325183,5768.9573415434525
2017-11-01,2563.040222106438,-73.34597742489693,5517.841905902028
2017-11-03,2775.8944074375418,27.928932385445638,5497.871042413944
2017-11-04,3292.717276838901,445.3666378437281,6156.706884063415
2017-11-05,3128.2283675300123,384.91781081624185,5695.47749588222
2017-11-06,3085.1713091623683,209.48380663448268,5991.154763933461
2017-11-07,3495.6010140388503,749.0931038614659,6338.6930366018
2017-11-08,3077.8333875783983,376.47397491765327,5859.036198696199
2017-11-09,2543.230804000179,-120.05523633476325,5345.502680214951
2017-11-10,3195.654151610727,329.98737526837954,5921.474789142987
2017-11-11,3659.0397001955034,646.4857921989724,6394.869058999739
2017-11-12,3438.3900302260954,737.7390052665022,6106.939620190114
2017-11-13,3337.4320490579157,778.0087570500319,6185.597420836879
2017-11-14,3689.234571203566,1126.2460417196198,6335.541457738342
2017-11-15,3213.1384267737767,406.95378452110134,5979.551721658373
2017-11-16,2621.5215558926075,-77.12912867109189,5577.783116976563
2017-11-17,3219.230321361574,538.3292860345307,5904.044025350377
2017-11-18,3631.1357273193153,866.7600977321811,6277.680184519459
2017-11-19,3363.104282687321,576.1950041321917,6193.827379081248
2017-11-20,3219.636975560029,412.4040523636836,6009.781537244898
2017-11-21,3534.4693176925084,540.5774025230976,6297.218922475476
2017-11-22,3027.4858678344126,141.93450955277387,5786.956986432157
2017-11-23,2411.4721091880606,-280.9479661834431,5145.71490313087
2017-11-24,2991.535285486204,240.8158042531184,5863.314826546634
2017-11-25,3392.6532216318337,746.7521681058547,6018.375453549364
2017-11-26,3120.6410953264212,534.7526741831402,5818.173992504713
2017-11-27,2979.7898448641663,180.66855295251827,5772.650242568242
2017-11-28,3303.469264843336,708.649266131773,6294.736328707467
2017-11-29,2811.049225621011,91.45982611020166,5426.928514251478
2017-11-30,2214.6618279760396,-655.4566510767816,5088.769086585825
2017-12-01,2818.6359446164834,129.03571983163903,5702.869136052806
2017-12-02,3247.0629337653995,590.1105435076644,6202.993524233972
2017-12-03,3004.7831659440503,206.8508956552559,5609.557452286865
2017-12-04,2895.046645084394,19.747055970026125,5613.86116830737
2017-12-05,3250.1403006658484,419.57561835600876,6037.907683391747
2017-12-06,2788.3348507293467,-88.96226892240335,5338.681930202493
2017-12-08,2850.4330386753722,128.14788693504497,5479.648846316372
2017-12-09,3300.716281049447,716.5778116511011,6031.988365552312
2017-12-10,3075.4635115998626,483.45746580011996,5920.634942225986
2017-12-11,2977.1369096297735,127.62218812360014,5411.563702153265
2017-12-12,3337.3691241505576,602.6170782536835,6153.419723250451
2017-12-13,2873.928598056744,75.84674306872682,5513.061815949985
2017-12-14,2297.523322411798,-708.9742200934836,5126.355371045294
2017-12-15,2911.273416653833,352.58481731461575,5703.471873849706
2017-12-16,3338.3103281634076,619.7063782687509,6106.736142707003
2017-12-17,3082.791391232071,586.664420266965,5597.642002801498
2017-12-18,2947.5822404097357,389.56767022457416,5715.459286170545
2017-12-19,3264.899006323524,620.8691474014664,5972.451313753834
2017-12-20,2753.262701768268,107.75690757917465,5539.973687312671
2017-12-22,2682.1350332947272,-181.39222825810953,5511.069758226608
2017-12-23,3051.0886113485394,206.80639342154163,5738.470602575512
2017-12-24,2736.543767360134,-172.61748904144068,5599.003063471092
2017-12-25,2542.6610512183174,-363.89557121158003,5234.096899282008
2017-12-26,2802.9779596927747,-58.47850571746722,5712.447145067875
2017-12-27,2237.331699117176,-616.238988991702,5039.220990327634
2017-12-29,2072.201036338657,-498.0926215064273,4878.157895151713
2017-12-30,2403.482706922326,-206.43481674788586,5137.856597628689
2017-12-31,2058.8391750839096,-636.2111861027792,4849.4916900620265
2018-01-01,1843.2605941894124,-974.3005460750101,4896.634833428183
2018-01-02,2090.9380211212438,-680.1392961692321,4769.9942425317095
2018-01-03,1522.1676698574258,-1367.8708621779267,4338.468421913603
2018-01-06,1737.450131797927,-952.2400067191279,4607.386800727265
2018-01-07,1428.0560417405397,-1254.7847366315175,3996.298694344278
2018-01-08,1256.3035997092961,-1427.7816113760252,4214.997397197651
2018-01-09,1555.5589754086186,-1261.8750414467374,4387.712349459254
2018-01-12,1035.1002567108453,-1764.912163890418,3817.596698721598
2018-01-13,1463.4250042472652,-1382.5329289242711,4045.5228025660494
2018-01-14,1226.3757872950337,-1244.796976088859,4248.1376589111
2018-01-15,1126.7873149352404,-1556.2185835186078,3839.278429469941
2018-01-16,1496.4891718389279,-1304.6848619680566,4358.5023650384455
2018-01-19,1162.3961442121217,-1656.769934240738,4108.0824636695
2018-01-20,1640.1062968356423,-1175.6513950271205,4193.24110772009
2018-01-21,1444.2203084264029,-1055.184438375126,4151.494981420717
2018-01-22,1376.7310242326691,-1359.4827739412538,4236.636791481574
2018-01-23,1768.8385257655632,-901.679674140595,4677.126279041499
2018-01-24,1337.9243683026739,-1556.8450319943893,3880.1557494502986
2018-01-26,1440.9995943952467,-1311.4483657542314,4200.574683014576
2018-01-27,1900.7548826881518,-758.5964205111974,4902.262485563707
2018-01-28,1677.6407463233684,-1064.4353460365053,4433.857734610873
2018-01-29,1574.443914916867,-1204.031752070128,4358.95194501681
2018-01-30,1923.3667780701155,-825.6494015282037,4580.578828820224
2018-02-02,1433.74922820596,-1270.5674530989377,4103.215064473762
2018-02-03,1833.711072030229,-1001.4363561295964,4784.976205817063
2018-02-04,1550.5175965169483,-1167.8983300725895,4252.481306295041
2018-02-05,1388.5920684027865,-1208.4170322255056,3998.5901458284247
2018-02-06,1681.7510419398866,-998.2729520989013,4442.053039371159
2018-02-09,1057.6357622972434,-1767.3551439775142,3697.828600116857
2018-02-10,1428.0694200003618,-1341.0489911980533,4077.2149006673585
2018-02-11,1124.7610935854966,-1536.3916371858502,3926.6899960900428
2018-02-13,1246.7529617864643,-1316.2622747548785,3980.2671603414374
2018-02-16,690.1463573764163,-1987.4119782088665,3425.4032131388567
2018-02-17,1104.0485215221747,-1467.2553417773743,3784.995024350885
2018-02-18,853.6617895238455,-1969.3536552850273,3603.8892727695725
2018-02-19,743.1939212983714,-1954.4227581572168,3374.224391157155
2018-02-20,1105.810059021203,-1406.2113171115636,4285.51110548341
2018-02-21,660.5594572565774,-2313.762569597551,3253.8905697143637
2018-02-23,785.3731635754675,-1996.4365482489095,3411.4280121366714
2018-02-24,1282.723434826226,-1538.9010283893108,4060.706842041527
2018-02-25,1115.3587813894833,-1579.0639027893078,3945.124815146317
2018-02-26,1085.7976452152695,-1711.4089583064344,3654.1687461729084
2018-02-28,1152.126151062066,-1606.264887020079,3973.6664884959782
2018-03-02,1398.9395718292053,-1596.2972854868185,4370.779044345119
2018-03-03,1944.042634999689,-835.1536809501283,4712.718645361889
2018-03-04,1814.2977387827718,-927.0915949531422,4416.453211891798
2018-03-05,1811.5167064470866,-698.6144209459181,4628.952529532742
2018-03-06,2266.7453166539217,-426.4588483635048,5006.60493670629
2018-03-07,1897.2355874994794,-601.8257838164868,4757.737328352975
2018-03-08,1413.2539134821934,-1307.1846037239445,4117.541053112303
2018-03-09,2117.5553963139514,-689.2868980698603,4810.262366181125
2018-03-10,2632.9821941151645,-224.3910119550842,5477.998712642326
2018-03-11,2463.474744258515,-283.83201516517227,5067.689470275308
2018-03-12,2411.7485502820073,-354.5252982115404,5107.982975475348
2018-03-13,2809.928729597377,174.18898658459878,5495.303849171145
2018-03-14,2376.4950628033885,-255.69913961544088,5275.128759919816
2018-03-16,2453.809608088753,-230.46027158979538,5143.133103384374
2018-03-17,2893.0695244104763,133.6331428578364,5630.542129893566
2018-03-18,2646.279935366908,-214.32126986442412,5367.165264788814
2018-03-19,2517.6388149586974,-157.3769345225273,5243.478934999289
2018-03-20,2840.703043330153,229.58736018375296,5639.980657821942
2018-03-21,2335.3020809044287,-185.3403753344138,4931.72148422913
2018-03-23,2282.947116598615,-399.66888473369096,4983.511226892281
2018-03-24,2666.5520574135576,-167.2490602893237,5132.51754704389
2018-03-25,2371.3117351928427,-326.4875429289711,4985.918571239701
2018-03-26,2202.00581576908,-660.5393493483317,4722.847990492279
2018-03-27,2492.577312742823,-351.0086284817671,5244.999440068876
2018-03-28,1963.0434779303462,-708.7552981025597,4697.762130892449
2018-03-29,1326.247047116878,-1468.648270505001,4114.169219047347
2018-03-30,1887.279461018073,-780.2097826593435,4601.667181253736
2018-03-31,2271.0349991601224,-449.20428762596663,4991.553502749952
2018-04-01,1983.185603937726,-625.7154635844041,4704.4689131854
2018-04-02,1827.829795703698,-1034.6472363134505,4620.183511776265
2018-04-03,2138.108360088003,-848.601499759721,4617.812001189422
2018-04-04,1633.1397983054667,-955.5429846258733,4252.5242606757565
2018-04-06,1617.1619654680212,-1140.1606498697272,4382.5075903440165
2018-04-07,2034.0990115314096,-887.7779250655799,4930.5663182034705
2018-04-08,1780.2651406132936,-1036.6635479497725,4347.293044110654
2018-04-09,1658.7806594942522,-1271.096527358909,4533.892964500287
2018-04-10,2001.8698517544108,-614.5760673818082,4634.22975685741
2018-04-11,1527.818184544199,-1309.7530756362023,4279.101137576549
2018-04-12,947.7686903871288,-1771.869041202678,3912.227075893508
2018-04-13,1565.188002459135,-1289.555134502138,4175.0169142657405
2018-04-14,2003.4599259864237,-688.8127099940401,4836.121728940464
2018-04-15,1766.8953806356196,-1250.8695259902229,4401.441865926667
2018-04-16,1658.411307579126,-1072.8534154932697,4364.809841931568
2018-04-17,2010.1705693664062,-751.915129815849,4718.42277147313
2018-04-20,1574.9264396143424,-1364.0664765444765,4330.414859893269
2018-04-21,2006.5634206332347,-876.1292766157426,4748.01395322923
2018-04-22,1760.6005106339858,-804.5836897941483,4428.834470490577
2018-04-23,1640.5483554972875,-1108.2599810704276,4469.238588711188
2018-04-24,1979.2147284902442,-831.0519936728762,4658.3027696567215
2018-04-25,1495.6371511430534,-1102.4569355573196,4299.562811909223
2018-04-26,901.850723831813,-1855.3650737382827,3688.9172332286043
2018-04-27,1502.3225331348701,-1188.8221632798432,4329.7504261831455
2018-04-28,1921.5114699524606,-640.3082561382239,4544.422351035525
2018-04-29,1664.843280143337,-904.6294053073791,4791.039349294295
2018-04-30,1536.3544361267477,-1165.076136001594,4306.466683767303
2018-05-01,1869.2978328162126,-981.9146262318453,4480.011418679187
2018-05-02,1383.0637433222983,-1432.43111994726,4070.707705422343
2018-05-03,789.9388925628327,-2101.2791930471876,3256.3385089113854
2018-05-04,1394.5351929006938,-1332.5600680049229,4077.131696338756
2018-05-05,1821.347063185016,-920.7102169004257,4537.139456678136
2018-05-06,1575.727150147271,-1241.0864703981445,4291.7764696701115
2018-05-07,1461.5339495731118,-1122.7788636226867,4266.908088416217
2018-05-08,1811.744155868882,-991.694286680449,4570.864047710622
2018-05-09,1345.3829235128173,-1390.575316143441,4026.2915980534485
2018-05-11,1402.5849435896864,-1425.416887688102,4055.4848259914947
2018-05-12,1854.193779910879,-791.3337427429697,4621.4897095935985
2018-05-13,1633.8866964736762,-1254.2951476164967,4439.948264513638
2018-05-14,1544.9195569722551,-1177.3062709574165,4352.717378333601
2018-05-15,1919.6677232130105,-1058.1787845339713,4536.671645479366
2018-05-16,1476.572844940892,-1339.5341012647043,4048.6577091743393
2018-05-18,1574.3408818182008,-1074.6646494692905,4427.777881525448
2018-05-19,2042.3062967622086,-347.2581218949619,4816.3702947496395
2018-05-20,1835.2217724874124,-968.8746513424537,4570.869641129366
2018-05-21,1756.05427410526,-900.6500825671102,4421.808710794896
2018-05-22,2136.977038437404,-563.8496560089104,4782.690771809316
2018-05-23,1696.3201613745564,-1152.68549022043,4398.686984654005
2018-05-25,1787.7659379380634,-921.7757492777299,4270.441099344181
2018-05-26,2247.1994007510716,-545.8033942004246,4852.917760010276
2018-05-27,2028.2932096895797,-593.1627017319886,4663.367511568693
2018-05-28,1934.3253727279139,-796.5646709874288,4768.271990572649
2018-05-29,2297.843074083104,-485.75266218861873,4968.564640161229
2018-05-30,1837.6019932983431,-1036.20757298982,4589.398883850883
2018-06-01,1885.227558280055,-857.8196603054215,4698.7422949129905
2018-06-02,2321.4198852092954,-384.4439587661367,5045.166299633227
2018-06-03,2079.0563861833675,-741.106856671441,4681.570358428899
2018-06-04,1961.9047919432176,-663.1624560007957,4719.291233667357
2018-06-05,2302.97633951625,-156.44208665501253,4997.785737205749
2018-06-06,1821.4540384863426,-778.8536634750767,4860.7463460818835
2018-06-08,1831.4812420824578,-914.6874238148586,4451.312658092186
2018-06-09,2251.9486515534404,-553.8637925375468,5168.165696569292
2018-06-10,1996.198985286272,-777.1523357838537,4600.91256123796
2018-06-11,1868.1331598819904,-762.1503576794737,4560.997624866986
2018-06-12,2200.8277179945126,-522.2251067762303,4961.939533965288
2018-06-13,1713.4646100523878,-1111.416570014807,4569.177217768573
2018-06-15,1719.1043076859257,-865.4490580465774,4425.515899725644
2018-06-16,2140.729086126749,-642.0422828093228,4809.622372294845
2018-06-17,1888.0951712958563,-914.1941618264522,4782.467014761181
2018-06-18,1764.8502874106218,-1073.4953699986927,4321.22251037164
2018-06-19,2103.791583867599,-640.0750384049421,4787.143821010529
2018-06-20,1623.8049830091506,-907.8213107715734,4360.132267855145
2018-06-21,1036.6437390866083,-1795.9966168278352,3855.084098673659
2018-06-22,1646.3771338815925,-1366.4701547145414,4501.408063257677
2018-06-24,1833.265568890164,-1072.851155190876,4481.896095426955
2018-06-25,1718.6747359297412,-969.1724265898362,4402.481852230259
2018-06-26,2065.780453437792,-563.5537468963701,4862.798029317037
2018-06-27,1593.2935868575369,-1048.5306304888468,4412.2932704105715
2018-06-29,1628.3721302323956,-969.1751097686634,4373.988896113629
2018-06-30,2063.823984792462,-713.9411058908221,4823.133424500806
2018-07-01,1824.0271306278846,-815.6335609199174,4539.479280233091
2018-07-02,1712.4123941147143,-1062.2115555919204,4539.790081957714
2018-07-03,2061.6266998853976,-768.2161925667758,4855.242841820836
2018-07-05,1010.6829036332138,-1790.338005792645,3714.6678775817168
2018-07-06,1626.3680664327553,-1190.5510071168899,4388.028105184728
2018-07-07,2061.5839381177207,-638.2125264421531,4704.011543392663
2018-07-08,1821.320309916849,-816.937781325491,4620.945910141706
2018-07-09,1709.1569599837724,-886.1755537221185,4294.57489664804
2018-07-10,2057.882057893247,-580.6610757212471,5057.645520503747
2018-07-11,1586.4257281251994,-908.9199103208013,4117.308181422965
2018-07-12,1006.6313222888518,-1705.6842144501422,3763.0711798253997
2018-07-13,1622.6956577621702,-1153.8355935988266,4294.591209264181
2018-07-14,2058.7368860210986,-759.4865764857233,4775.364604173535
2018-07-15,1819.7795853461953,-731.5122423333362,4545.122304785638
2018-07-16,1709.4103892295118,-1091.1100941209847,4464.214245679901
2018-07-17,2060.3968343227302,-579.045958638199,4726.079285545564
2018-07-18,1591.6225099615622,-1121.446184994882,4314.8131548433485
2018-07-20,1634.219696708482,-1069.1017554520893,4011.8649214944585
2018-07-21,2073.7122282278037,-520.6403310153377,4864.641505755679
2018-07-22,1838.2485674979127,-902.7801945208552,4764.682703002773
2018-07-23,1731.296306619129,-1105.872932857124,4455.08978548697
2018-07-24,2085.505360141581,-434.24585891002124,5019.933635901524
2018-07-25,1619.6490384768258,-1156.3476977502687,4131.403860069933
2018-07-26,1045.4037464415328,-1595.1638124091835,3905.2079566947364
2018-07-27,1666.7982485827308,-1052.6157712253885,4560.1725343359485
2018-07-28,2107.7908277381707,-678.4145692915157,4562.778467132227
2018-07-29,1873.2635847927202,-978.1660217428049,4514.566052444454
2018-07-30,1766.6868459678344,-839.5729809065268,4572.379336343498
2018-07-31,2120.74602928347,-581.5883460899507,4925.84093745117
2018-08-01,1654.283743733064,-1211.8799165050991,4434.736230171931
2018-08-03,1699.2967386334922,-912.8991143842866,4553.113128555248
2018-08-04,2139.059158721544,-424.9691443790754,4939.632802122919
2018-08-05,1903.439581278474,-1011.5742053969313,4648.06058366144
2018-08-06,1796.120471316069,-945.1697002827399,4573.183807681614
2018-08-07,2150.014953126032,-465.8982808540672,5076.742260825044
2018-08-10,1733.9087283770964,-1008.9010681098189,4520.1724039164055
2018-08-11,2178.16868964381,-503.7575069638238,5047.977770992842
2018-08-12,1948.7540460107232,-712.5979077363437,4650.612694953993
2018-08-13,1849.5192877218826,-899.3859830630493,4656.541663479145
2018-08-14,2213.5147788311997,-451.15578752217505,5026.877364962561
2018-08-15,1759.9162157184098,-955.0892262452317,4402.894568806135
2018-08-16,1200.7917900677148,-1541.85436122284,4043.17416442163
2018-08-17,1840.5383373095742,-836.2400744705209,4667.449427996389
2018-08-18,2303.4451611812106,-485.5633125725221,4954.5132607891055
2018-08-19,2094.6751609682196,-765.3464082620891,4879.365241209078
2018-08-20,2017.9166098523588,-778.0128381759329,4718.829680627242
2018-08-21,2405.9983106133104,-122.29202569354065,5219.7181303031975
2018-08-22,1977.8212586613492,-706.7992986248985,4552.304714556318
2018-08-23,1445.1293459376514,-1195.5264075041978,4419.060792980187
2018-08-24,2111.9503155915154,-673.1574632385805,4623.07003274287
2018-08-25,2602.1655545200865,-158.27116713649238,5209.067918888765
2018-08-26,2420.498217596055,12.47731961359349,5060.949130194625
2018-08-27,2370.172873964708,-542.630911871758,5231.320530107711
2018-08-28,2783.5392228760247,-142.67316889674308,5358.504611038144
2018-08-29,2379.012814651197,-163.39353459573414,5098.074778159592
2018-08-31,2553.6238478142614,-349.25819542169125,5255.2727728682485
2018-09-01,3059.752191272102,321.878043223543,5741.135894830396
2018-09-02,2890.545791672007,196.44321145553414,5650.564677570708
2018-09-03,2848.8509213826105,26.968048783888555,5522.401646061626
2018-09-04,3266.6859569062253,528.8476636172385,5912.370689101793
2018-09-05,2862.189022569446,51.10420636624657,5413.627828365533
2018-09-07,3022.73570648461,337.05523276795367,5635.401341821884
2018-09-08,3514.532813294716,761.4061607477844,6205.290783513346
2018-09-09,3326.0872909655654,429.0914794303102,6038.030768725993
2018-09-10,3260.3038110147036,549.8806492179272,6038.158016695381
2018-09-11,3649.3312087533855,829.0046175981487,6497.675717890368
2018-09-12,3211.508908272377,768.0460965139179,6004.667851797833
2018-09-13,2658.1505472715608,179.38501886431652,5586.147986472665
2018-09-14,3292.9957705620554,694.6119526201599,5996.895360518181
2018-09-15,3739.7885843942004,799.6361314548151,6302.627404336872
2018-09-16,3503.2716190850074,714.7345670159341,6355.477433135101
2018-09-17,3386.849394214063,879.9435062397661,6086.465385360174
2018-09-18,3723.2130878617463,1107.5663505828263,6429.7000241463775
2018-09-19,3231.2797485076526,560.6816671239909,5923.990846937848
2018-09-20,2622.968328140596,-175.92149663539857,5460.537991204358
2018-09-21,3202.6436300659966,280.741540422395,5905.025729698475
2018-09-22,3594.68668206117,949.0269171449465,6387.946438622141
2018-09-23,3304.480992611572,421.2964318884122,6006.564180590497
2018-09-24,3136.0678846383253,248.1008570713723,5948.909084325299
2018-09-25,3422.7634972419305,529.4488753653752,6027.8287262214535
2018-09-26,2884.0904713990603,68.37820722650461,5826.554381103785
2018-09-28,2773.0427371346323,-56.40153855701784,5625.82485924465
2018-09-29,3130.4650811582715,500.4446809031211,5797.22438148184
2018-09-30,2810.657059515734,151.20110846554587,5611.1291004715185
2018-10-01,2618.068304293752,-90.82367618695007,5393.453893949618
2018-10-02,2886.366773679817,112.0275565381529,5509.605129824353
2018-10-03,2335.3659093863275,-129.5068685130048,5266.442932400965
2018-10-04,1677.789458178856,-1039.3999836944506,4286.621111830517
2018-10-05,2218.7051264093748,-634.5765293274463,4982.681691265123
2018-10-06,2583.085646065069,-100.70029660894295,5297.879359705405
2018-10-07,2276.7867728341935,-378.7488670312036,4873.322718750682
2018-10-08,2104.1954709574193,-536.5945788312711,4952.410712376326
2018-10-09,2398.8409354491823,-237.40552188571053,5093.734571014054
2018-10-10,1880.321529139167,-910.9564525933406,4606.392397548025
2018-10-12,1845.7891944689065,-1111.5745699315635,4478.598742813368
2018-10-13,2259.013890469656,-415.16539468957666,5016.163560964568
2018-10-14,2006.093317502431,-778.7419451290715,4660.91340691256
2018-10-15,1890.8426558994497,-980.0518482447006,4638.878689597667
2018-10-16,2246.1591989440462,-631.2142841826865,5049.523508005669
2018-10-17,1790.9552753590974,-761.6529674448685,4388.74415391128
2018-10-19,1888.0151831339244,-821.5260716822506,4814.652611880667
2018-10-20,2367.9416109618123,-443.79081527095656,5050.491610238454
2018-10-21,2181.235840810174,-770.8723646375644,4909.411363834019
2018-10-22,2130.880091219661,-447.57765845370653,4997.829730113395
2018-10-23,2548.94018250981,-208.26100433440047,5409.861305240734
2018-10-24,2153.5103650394935,-774.7919326227773,4984.943854629393
2018-10-26,2358.0789590911772,-647.478128098611,4990.016349058856
2018-10-27,2884.282579574001,56.886911553894265,5523.779302801796
2018-10-28,2737.994699550107,-208.8570352692651,5595.711332790174
2018-10-29,2721.6324969767015,49.663397451355834,5423.634445109097
2018-10-30,3166.7829979600715,574.2411998919373,5946.168253481456
2018-10-31,2791.1581074586456,174.77702650003644,5719.633366831321
2018-11-01,2305.3882337890673,-344.8923095293394,4972.4897435076455
2018-11-02,3012.4852717608887,465.85866504767336,5589.946826079014
2018-11-03,3535.4330904173444,848.1067069139392,6169.9244616677415
2018-11-04,3378.1945908873267,415.1194371971544,6180.131475414677
2018-11-05,3343.3881177554567,419.6279268177754,6077.385073672111
2018-11-06,3762.9253946093004,1086.9173257564405,6289.213107541808
2018-11-07,3354.9635808013963,613.9902103766392,6171.859872566123
2018-11-08,2830.693485935998,-62.60142751141313,5521.620222399485
2018-11-09,3493.794703501533,741.9385447007575,6296.790124679954
2018-11-10,3968.015862668963,1234.0522896853524,6719.810373755267
2018-11-11,3758.169175151893,951.6253669105317,6469.905595481216
2018-11-12,3667.792230845035,1059.4231201748914,6354.849944342018
2018-11-13,4029.769441054127,1328.1971588268752,6896.658855051217
2018-11-14,3563.266009608472,874.51545739851,6297.101534982931
2018-11-15,2980.4968025027447,115.4296925208826,5802.685015187183
2018-11-16,3586.1612564999373,868.4459373041711,6234.238276703695
2018-11-17,4005.0029423458172,1181.029687690651,6691.724755354407
2018-11-18,3742.7834048888344,1105.2139930159758,6523.366351449775
2018-11-19,3603.9236981635167,913.8723946848968,6439.138408107205
2018-11-20,3922.1064866634756,1145.2066909381892,6432.293801982569
2018-11-21,3417.1920620468736,744.9990693608029,6209.280482417392
2018-11-22,2801.971099475703,69.98009179820232,5651.87323453898
2018-11-23,3381.585720184372,663.3232649651596,6285.381606475046
2018-11-24,3781.0778629256392,1087.7919105036497,6506.145719017291
2018-11-25,3506.3549231640127,802.7566712102903,6246.676003384525
2018-11-26,3361.8263540269472,734.6215675786655,6043.6236295929675
2018-11-27,3681.0043063196026,927.1083527554742,6604.440364803772
2018-11-28,3183.4217855922193,585.9402508636849,5866.6637003447095
2018-11-29,2581.3911958915805,-162.44918037407817,5092.001535494019
2018-11-30,3179.434795120957,303.18990084515946,5628.263096250956
2018-12-01,3601.8459340370764,782.1256988752981,6332.817473366476
2018-12-02,3353.670818768232,543.6482025346559,5970.721949173217
2018-12-03,3238.364186308022,459.7632512517997,5783.276825308168
2018-12-04,3588.411585215342,766.5920857097185,6391.963436445937
2018-12-05,3122.271281388824,572.013843435215,5962.582301657753
2018-12-06,2551.158136747651,-37.95504294955746,5346.236980454162
2018-12-07,3178.500411708486,357.57979997690745,5826.516944733057
2018-12-08,3627.527750247567,859.5469162758446,6123.402756065761
2018-12-09,3402.2794494193313,507.1573495257796,6140.05066112759
2018-12-10,3305.2857554158745,654.317527281599,5969.093823782464
2018-12-11,3668.2142378316603,844.0829500546007,6342.666053034268
2018-12-13,2637.8170060678226,-102.9841780498227,5348.861264424098
2018-12-14,3258.2144186873024,544.030928864739,6072.933997315801
2018-12-15,3693.053307338789,924.9899670337094,6307.678805329575
2018-12-16,3446.354901243416,773.275566202301,6212.796433384535
2018-12-17,3320.8193835255784,450.0279910948171,6115.775925114711
2018-12-18,3648.471590672582,1042.9689764619195,6474.452768451044
2018-12-19,3147.6195966672412,343.15308920549893,5908.903351208141
2018-12-20,2529.647996834404,-163.55771876614318,5063.531056294311
2018-12-21,3098.4764782464445,112.54007516729452,5641.7485512609655
2018-12-22,3478.1417528703814,757.2279852917138,6132.010980291675
2018-12-23,3173.7919624157435,492.7282353907176,5958.441383565862
2018-12-24,2989.3464974283756,282.72011913994527,5760.205905894842
2018-12-25,3258.113674778362,394.5353982482418,6090.4844995884105
2018-12-26,2699.7192543027145,-84.03615080785256,5487.908870405254
2018-12-27,2026.8683174222729,-1092.0076507072226,4663.38086671201
2018-12-28,2544.771847401125,-212.47245938312847,5332.689887753906
2018-12-29,2878.696867118815,172.73675285069643,5786.401748254558
2018-12-30,2534.930030550198,-329.8457492475765,5125.3444062376275
2018-12-31,2318.408385490286,-288.44743421387466,5053.851761116134
2019-01-01,2563.3104947631255,-162.9027059362317,5207.952309364805
2019-01-02,1989.9615884583786,-817.7184075302773,4739.809979899052
2019-01-03,1311.5758923999488,-1558.0663623977327,4013.809891649923
2019-01-04,1833.668008655939,-895.4463415930845,4537.622021632652
2019-01-05,2181.5926392303713,-657.5738935805983,4970.070452530025
2019-01-06,1861.5028709728035,-880.1104586631166,4630.31515768652
2019-01-07,1677.9809382275378,-1120.8109680819896,4502.317606043816
2019-01-08,1964.6347197056148,-691.9758342310714,4693.932035278862
2019-01-09,1441.013578452974,-1330.7118503554057,4132.415594269845
2019-01-10,819.3664932803349,-2116.331176995949,3342.2306618567245
2019-01-11,1404.0740309529572,-1150.8458503206864,4246.117707992601
2019-01-12,1819.213000704628,-1112.043311106622,4454.374384430622
2019-01-13,1569.5434464212167,-1188.8863203418307,4282.436048900838
2019-01-14,1458.1712301024863,-1208.507146279333,4328.516232523789
2019-01-15,1817.1787156114622,-993.6821387899854,4216.966831366064
2019-01-16,1364.576347386873,-1248.2173765770813,4133.114451343429
2019-01-17,811.097211474181,-1787.6628169841922,3738.052061759961
2019-01-18,1459.6652414995842,-1216.521372270517,4285.949642693741
2019-01-19,1932.9950208425498,-679.4913347891393,4860.275514691684
2019-01-20,1734.6119648736485,-961.6608607257023,4339.784695593858
2019-01-21,1666.5453061208054,-1108.6822432686963,4267.325770983448
2019-01-22,2059.985622761823,-645.6915871952406,4743.467312143697
2019-01-23,1632.2590182883412,-992.6445511029807,4394.037981340162
2019-01-24,1093.639452697621,-1607.9374991617337,3802.8325434957615
2019-01-25,1746.8294159871748,-1052.5165125322887,4302.918001029386
2019-01-26,2214.5665513522267,-521.9005819341177,4964.513682019778
2019-01-27,2000.6448054416855,-818.9430816355322,4522.082666781502
2019-01-28,1907.6024655359838,-678.3873637456592,4670.435020835632
2019-01-29,2267.3689070097375,-439.58615352926296,5209.8550959110535
2019-01-30,1798.222386611812,-763.084827688925,4770.119284853917
2019-01-31,1211.5807494064986,-1320.4580221386698,3852.660026459579
2019-02-01,1811.4557390622035,-902.4057446260664,4402.645858384881
2019-02-02,2222.0291371675416,-496.7861921251266,4839.181300809932
2019-02-03,1948.640031874439,-792.8831079556832,4816.53995194269
2019-02-04,1795.4363855207503,-1033.8701710667845,4492.953721029044
2019-02-05,2095.9836013135236,-582.0104180575113,4907.458631437324
2019-02-06,1570.1833466532275,-1257.6705740546595,4418.920755900866
